fecha,Temperature,Growing Degree Days,Precipitation Total,Wind Gust,Cloud Cover High,Cloud Cover Medium,Cloud Cover Low,Sunshine Duration,Shortwave Radiation,Mean Sea Level Pressure
2024-10-06,10.797328608333332,0.090075409,0.1166666666666666,18.2249995,49.0,40.16666666666666,51.25,8.585283429416666,93.20833333333331,1010.5875
2024-10-07,15.533578625,0.2305657739583333,0.1916666666666666,25.99499941666667,65.45833333333333,62.708333333333336,29.666666666666668,9.259645004166666,71.54166666666667,1006.4833333333332
2024-10-08,14.028995354166668,0.1678748072916666,0.6666666666666666,15.2399995,89.25,75.41666666666667,22.70833333333333,0.5819655125,23.33333333333333,1004.8625
2024-10-09,14.451495166666668,0.1864850589779166,0.0791666666666666,24.764999375,45.04166666666666,70.20833333333333,4.458333333333333,4.4400955458333335,77.33333333333333,996.1375
2024-10-10,14.439412041666666,0.1849755029166666,0.0916666666666666,39.61499933333334,33.083333333333336,54.875,51.91666666666666,12.440979654166668,94.5,1003.7708333333334
2024-10-11,11.223578479166669,0.0751639137916666,0.0666666666666666,18.5549995,0.125,25.45833333333333,40.458333333333336,15.255323654166666,101.45833333333331,1016.4583333333334
2024-10-12,10.2677453375,0.0766726311666666,0.3,23.21999920833333,70.45833333333333,51.75,52.79166666666666,4.6969696,87.79166666666667,1015.2916666666666
2024-10-13,13.965245291666667,0.1679082505833333,0.0791666666666666,26.5049994375,94.0,29.95833333333333,72.41666666666667,4.181081716666667,71.79166666666667,1018.2416666666668
2024-10-14,14.447328625,0.1868661587666666,0.0625,19.379999458333334,21.75,49.833333333333336,49.875,12.217249120833335,64.375,1018.3875
2024-10-15,14.0623285,0.1692636860416666,0.0208333333333333,13.00499975,88.58333333333333,36.75,43.41666666666666,7.107285954166667,42.833333333333336,1018.1
2024-10-16,13.949411958333334,0.1645588334166666,0.025,13.289999583333334,81.29166666666667,41.25,26.33333333333333,13.073231708333331,97.29166666666669,1013.8916666666668
2024-10-17,16.052328624999998,0.25218036375,0.0625,14.519999770833332,77.91666666666667,45.583333333333336,21.70833333333333,11.7972727875,69.75,1013.7083333333334
2024-10-18,14.791495395833332,0.1996456416666666,0.15,14.159999270833334,82.91666666666667,41.458333333333336,57.833333333333336,4.996093158333333,33.708333333333336,1014.3625
2024-10-19,13.241078708333331,0.1350449481666666,0.0,11.429999395833333,69.41666666666667,27.08333333333333,66.875,2.415207665833333,61.583333333333336,1019.0958333333332
2024-10-20,12.4998286875,0.1044881098916666,0.0,12.344999654166664,69.16666666666667,12.5,44.54166666666666,11.139065666666667,96.54166666666669,1023.7625
2024-10-21,14.139828708333331,0.1749898802499999,0.0,13.964999654166666,28.291666666666668,24.5,0.0833333333333333,20.166041925,119.33333333333331,1025.7625
